Sample_ID	Replicate	Injection	Colonization	HH	Propylene glycol	"2,3-Butanediol"	Lactic Acid	"2-Pyrrolidinone, 1-methy"	Alanine	Methylsuccinimide	Sarcosine	3-Pyridinol	Valine	Unknown 4.5703	Urea	Glycerol	Phosphate	Leucine	Isoleucine	Proline	Glycine	Succinic Acid	"Diethylene glycol, n-butyl ether"	Fumaric Acid	Serine	Unknown 6.94	Pipecolic Acid	para-Isopropylbenzoic Acid	Threonine	B-Alanine	3-Aminoisobutyric Acid	Timonacic Acid	Malic Acid	Threitol	Arabinofuranose	Erythritol	Tromethamine	Aspartic Acid	5-Oxoproline	3-Hydroxyproline	4-Aminobutanoic Acid	2-Oxoglutaric Acid	Ornithine	Glutamic Acid	Phenylalanine	Homocysteine	Taurine	"2,8-Dihydroxyquinoline"	Asparagine	Ribitol	Unknown 16.6246	Putrescine	Unknown 17.1507	Glycerol-3-phosphate	Glutamine	Phosphorylethanolamine	Methionine	Citric Acid	Galacto-Hexodialdose	Cadaverine	Unknown 19.5708	Adenine	Fructose	Gluconolactone	Glucose	Unknown 20.7569	Sorbitol	Glucitol	Tyrosine	Myo-inositol_1	Maltose	Altrose	Gluconic Acid	Galactose oxime	Myo-inositol_2	Uric Acid	Adenosine	Inosine	Sucrose	Lactose
175	9	13	MD	4528	-0.084028866	0.505568357	-0.431986878	-0.382764279	1.346957216	-0.412645126	0.030297761	0.98827219	-1.06943916	-0.707363467	0.60011561	-0.540658432	-0.530294446	-0.197864296	0.444950717	1.44364033	0.885356856	-0.10758947	-0.303432822	-0.338703514	2.003261487	0.780964293	0.288592271	-0.026045663	0.99968686	0.267371446	0.622187648	3.370558725	-0.283267325	-0.096014803	2.259166039	-0.485988146	-0.543829691	0.370977424	-0.449101427	1.366297694	-0.499821211	-0.186680273	0.069747831	1.220093341	-0.266884124	-0.783132356	0.250175694	-0.325683638	-0.265000133	0.125540408	0.052936453	0.111375345	-0.105773647	0.03526206	-0.586600085	-0.291095289	-0.132162507	-0.07655969	-0.359158601	2.222496149	-0.175760353	-0.598825022	-0.219964452	-0.399594121	-0.33271358	-0.870250269	-0.031504041	0.410247202	-0.210168328	-0.444618586	-0.268225647	-0.280068017	-0.338890503	-0.284353843	1.01546825	0.379950897	-0.941319532	1.189870012	-0.910300961	-0.221551403
176	9	15	MD	6063	-0.776240891	0.524756716	-0.039602622	-0.87363791	0.783455362	-0.924225603	0.157050669	0.215675941	-0.356986078	-0.791665567	0.148171876	-0.355107242	-0.745543356	-0.001458219	1.013491778	1.628382022	1.173714918	1.410446242	-0.899973988	0.61937035	0.82401307	0.78417624	-0.240047631	0.303467036	0.736025209	-0.00240383	0.159306318	2.50488169	0.431605018	-0.182535197	0.500527485	-0.553045464	-0.544411504	0.413880956	-0.566332101	0.707378608	-0.138726912	1.107668993	-0.16641032	1.22751147	0.877875146	-0.65059176	-0.381617401	-0.213713152	-0.757214012	-0.267603194	-0.469185418	0.510445456	-0.65452494	-0.197764055	-0.75058671	-0.283254926	-0.197186632	1.241291979	-0.433568469	1.967785265	-0.445339805	-0.597108551	0.00156402	-0.6346056	-0.266974234	-0.808820001	-0.132054996	0.335079416	1.202102344	-0.488032373	-0.302752314	-0.337999646	-0.431053755	-0.262892359	-0.056521047	-0.94614195	-0.643547902	0.492192937	-0.86399949	0.795172971
177	9	17	MD	5711	2.041259384	0.636134018	-0.170021543	1.138283029	0.725762427	1.029293355	-0.193930824	0.057856966	-0.820926467	1.183367523	1.037948126	-0.188191264	-0.101448086	-0.575588933	0.557889629	0.971326193	1.517482871	-0.143452725	1.06193278	-0.873676047	1.963386101	0.447054603	-0.086493325	-1.001473943	-0.030278952	-0.492461759	-0.225228538	3.830448677	-0.609469301	-0.283120658	1.880930957	-0.466400904	-0.537510509	0.127747941	-0.487867034	0.912484664	-0.375919771	-1.050896667	0.890142224	0.66663125	-0.440128387	-0.012868572	-0.41715877	-0.36076986	0.456858196	-0.525538519	0.145425617	1.694753539	0.632216472	2.298111128	-0.165346544	1.313971422	0.400204054	0.197420637	1.880992853	1.986049913	0.473986875	-0.606890255	1.858117068	1.05734615	1.765298121	-0.042646001	-0.127784555	0.044915808	0.098138963	-0.740998255	1.784127925	2.286794986	1.098795683	1.226849622	0.890171185	-0.576281212	-0.467390093	0.73319139	2.002951174	0.758407209
178	9	19	MD	7700	-0.542935605	-0.878513306	-0.329517397	-0.826009147	0.351337505	-0.821090974	-0.012960334	0.859858128	-0.178948691	-0.836976094	-0.590834078	1.444378277	-0.920900441	-0.291139257	2.580823952	2.641310937	1.783623214	2.002908254	-0.960659921	0.950721867	1.805482986	2.117409548	0.673285837	-0.519454831	1.378465877	-0.464352003	-0.160243286	3.302519822	0.242865519	1.382410759	2.279179665	1.481007795	-0.546016514	-0.49320066	-1.00713437	0.095306059	-0.234403534	1.373606634	-0.221420095	-0.620412948	0.524174067	-0.899283994	-0.145125922	-0.277730407	-0.409779876	-0.278648705	-0.899101253	-0.031964231	-0.670081955	-0.578027207	-1.121226341	-0.504640954	-0.616723492	0.290035912	-0.21852983	0.7396666	-0.834464663	-0.58255469	0.587739552	-0.177443957	0.422285447	-0.669035632	-0.149577735	-0.250838154	0.616839124	0.871954688	0.174192723	-0.46570721	-0.215896963	0.25631359	2.867487033	-0.851920685	-0.697784519	1.38164249	-0.702880124	2.390709225
179	9	2	CL	3527	0.470841309	0.204326342	-0.546357346	-0.293297791	-0.730089089	-0.249855134	-0.303004784	0.164886141	-0.563364582	-0.771927778	0.296930721	-0.137404886	-1.18854861	-0.032928002	1.30728731	1.086621958	0.051200819	-0.434246319	-0.712467685	-0.015092181	1.637274282	-0.144309649	-0.184635827	-0.048088697	-0.030255727	-1.059727335	-0.285767998	1.978365407	-0.315310483	0.245859415	1.627673006	-0.11594415	-0.559384872	-0.316945568	-0.769549926	-0.600769992	-0.270567872	0.708124722	-0.985673457	-0.502394236	-0.076848005	-0.789483745	-0.604859902	-0.469967517	-0.496095871	-0.398649185	-0.402344736	-0.802652394	0.042964902	-0.351585609	-0.599158046	-0.755117011	-0.817457158	-0.917120154	-0.357592493	-0.503727474	-0.597060011	0.633470001	0.177314996	-0.292766923	0.145533746	-0.668194066	-0.152405709	-0.377375355	-0.106102999	-0.814529121	-0.005206328	-0.164062642	-0.268622546	-0.069710102	0.094051666	-0.515644361	-0.495332366	0.012764957	0.07779054	0.123363574
180	9	4	CL	6166	-0.70398086	-1.762566654	-0.487134654	-0.915499408	-1.35414421	-0.933438308	-0.462177276	0.362601742	-0.12772077	-0.83691268	-0.234517388	-0.057899349	-1.106213909	-1.108640761	-0.894481961	-0.872350065	-0.67291579	0.13321835	-1.045387234	0.735249744	-0.82693289	-0.634179899	0.641619664	-0.32791859	-0.733832955	-0.990233157	0.184741436	0.970028726	0.257165431	0.116884484	0.484927707	0.277629098	-0.549128875	-0.687380556	-0.740927084	-1.225860314	-0.679648362	0.191350111	-1.286957466	-1.215750788	0.127269402	-1.197917044	-0.224567793	-0.322395079	-1.08497445	-0.641565689	-0.021735988	-0.794166586	-0.165621409	-0.928977675	-0.41500824	-0.31699012	-0.897372538	0.014929059	-0.754700113	-0.698323974	-0.914094386	-0.578625123	1.259802124	-0.177190644	1.37882109	-0.823636849	-0.184003776	-0.65685797	0.756207358	-0.718613673	0.732187987	0.036895825	-0.175947456	0.769931305	-0.809749807	-0.351112156	-0.940648723	-1.901295677	0.634505851	0.096289459
181	9	6	CL	4626	-1.095572582	0.734587892	0.134070366	-1.074321231	-1.04789185	-1.134194263	-0.839196398	0.075114921	-0.189550518	-0.836967496	-0.832401995	5.171743985	-1.070522158	-0.00292072	-0.01528353	0.367781797	0.041483216	-1.037052241	-1.151869871	-0.609338227	1.058030484	-0.152195826	-0.379865278	0.525766301	0.318736027	-0.46273947	-0.269650153	1.956546166	-0.798511372	-0.499323198	0.913639627	-0.149746129	-0.547888835	-0.192459251	-0.643314362	-0.181262482	-0.653231832	0.367384769	-1.052544218	-0.332277235	0.697298303	-0.943942475	-0.680382097	0.290707871	-0.925440996	-0.082885546	-0.26403494	-0.79170106	-0.746781128	-0.576549476	-0.462266286	-0.89818047	-0.450271671	-0.634378444	0.253479046	0.009213679	-0.508602909	-0.582021937	2.405782138	1.905971883	2.498792623	-0.432629246	-0.159714986	-0.54266947	1.555544386	-0.885065699	1.787314859	0.586038123	1.792465048	2.0233067	0.316921191	-0.511695686	-0.908185313	-0.350352756	1.468565251	0.121329268
182	9	8	CL	5701	-0.510854731	-1.563838786	-0.127779899	-0.84434713	-0.415338403	-0.821200943	0.838251194	0.29825678	0.169013073	-0.817073314	1.045618752	2.192773348	-0.54643561	0.501550239	-0.445253267	-0.438340199	0.07344108	-0.039545871	-0.94080784	0.325106649	0.253116419	0.146868094	-0.313060587	0.451146984	0.725087037	-0.176714873	1.051588785	2.384128068	0.429214953	-0.214546866	1.472305729	0.033835121	-0.541373091	-0.130150889	-0.24054976	-0.893992852	-0.124513043	1.500680562	-0.560177678	-0.266866232	-0.225186153	-1.056587634	0.037881928	-0.81512694	-0.526114146	0.080764453	0.589732137	-0.534089716	0.090090639	-0.503005275	0.146186353	-0.877740408	-0.132705567	-0.060063505	-0.718981659	0.70340396	-0.108610936	0.365574212	1.147423493	0.099507486	1.090249713	-0.782083828	-0.096213772	0.053506177	-0.396662007	-0.407678798	0.561682811	0.169388077	0.114767961	0.600241871	-0.305391446	3.586062167	-0.700937849	-1.273066259	0.612692225	1.009175819
183	9	10	CL	3337	2.147153104	1.163688086	-0.35432619	1.740797333	-1.544375386	1.54860815	-0.924956674	0.1566701	-0.390407926	-0.837292879	0.571698391	0.400642013	-1.04526887	-1.104475498	-1.089272109	-0.056541909	-0.809610516	-0.055224044	1.468763553	0.732805523	-1.104426592	-0.958875037	-0.84548685	-0.176975844	-1.219387538	-0.565025078	-0.138658643	0.611670839	0.876106078	0.575925958	1.406908794	0.871455883	-0.54576769	-0.926013062	-1.07661169	-1.232658373	-0.206896851	1.733616797	-1.222289075	-1.585583601	-0.256304181	-1.089332386	-0.635965433	0.347455579	-1.23862988	-0.567307378	-0.782614218	0.235254615	-0.49707597	-0.793902932	-0.990858572	-0.633606404	-1.471021	0.017321554	-0.562316777	1.4746812	-1.258841291	-0.602184976	2.994383723	0.554799259	2.898755115	-0.378223159	-0.220067384	-0.736168665	0.527010317	-0.421665175	3.09413636	1.856861455	0.453721379	3.440540789	-0.708246165	-0.022193574	-0.607574427	-0.572644573	1.852269665	0.972257412
184	9	12	CL	5071	0.122901303	1.115945371	-0.267450216	-0.364254038	-0.850109878	-0.274646794	-0.812460967	0.130355276	-0.738486278	-0.833339382	0.056543257	1.664246404	-1.002024352	0.33723933	-0.001184172	-0.581295582	-0.52642941	-0.381452785	-0.906181519	0.510298519	-0.055673613	-0.132742775	-0.608065814	-0.094560484	-0.144933275	-0.796142205	-0.44232812	0.869605533	-0.20501795	-0.0896332	-0.187530157	-0.052855342	-0.545090833	-0.632232665	-0.959540731	-0.687064793	-0.571900888	0.191901463	-0.986550851	-1.543900193	0.21884018	-0.981748347	-0.497993676	0.322056006	-1.01817108	2.204754781	-0.489598588	-0.445959539	-1.221850193	-0.664205427	-0.779248572	-0.83963837	-1.065473207	-0.583827181	0.848630316	0.639560479	-1.093087921	0.127181273	1.232734361	0.765788323	1.232157434	-0.579199027	-0.112037894	-0.223821315	-0.296099727	-0.755409203	0.706160287	-0.027174602	0.602221464	0.9402532	-0.032649759	-0.429758077	-0.90648624	-0.70245984	0.071767585	-0.261689484
185	9	14	CL	8043	0.033270967	1.022013015	-0.68008383	-0.098084133	0.187742239	-0.156801451	-0.597596567	0.223638672	-0.729680839	-0.804023082	-1.027830727	0.186171893	-0.909977113	-0.647256659	0.284038881	0.080659747	-0.1739423	-0.43763864	-0.073991454	1.285346764	1.33139925	1.275128797	0.210891919	-0.316864182	0.368470496	0.250924361	1.6619308	2.241068312	1.267924776	-0.328402571	1.60288805	-0.059309022	-0.540140058	1.121030959	0.037001533	1.913124036	-0.196871182	1.704934032	-0.462681768	0.051816329	-0.584180649	-0.823567567	0.57252967	-0.659078231	-0.324578494	-0.271558423	0.708937613	-0.483324968	-0.794015706	-0.486771216	0.314501573	-0.548546951	-0.528490655	0.585506892	-0.36687579	1.305123929	-0.423329306	-0.600874666	0.471198297	-0.004165432	0.44555131	-0.819114078	-0.136403755	-0.430600155	-0.206985644	-0.437647224	0.217896897	-0.197481185	-0.016586164	0.232251271	0.686844991	0.34265996	-0.733495164	-0.608288298	0.688384979	1.0366843
186	9	16	CL	7124	-0.900768845	1.851809092	-0.610030911	-0.908126789	-0.53829976	-0.927779577	-0.46806183	0.021809592	-0.766980912	-0.772637619	-0.014548862	2.489292155	-1.072185404	0.413853154	0.783652881	0.181175206	-0.008735244	-0.367442804	-0.77745474	0.564791676	1.060745046	0.521574737	-0.453524042	0.880955132	0.647071835	-0.357562088	0.734506276	2.886632479	0.203965775	-0.781585213	-0.41256966	-0.339145302	-0.543776717	0.188800522	-0.493576682	-0.036245892	-0.435278086	0.25915444	-0.666581239	-0.722462945	0.173508356	-0.609529663	-0.241482123	-0.394557986	-0.198662006	0.892121339	0.344061288	-0.459270756	-0.330298577	-0.466357533	-0.235179469	-0.405951272	-0.330407067	-0.468084178	-0.639261939	0.650336974	-0.537867373	0.102007456	-0.339624563	-0.253791475	-0.210619771	-0.918142099	-0.164364115	-0.680510266	-0.043068501	-0.895146025	-0.28834825	-0.539641513	-0.235879831	-0.187085821	0.013726858	-0.138412573	-0.655427656	0.477470982	-0.878461815	0.308975817
187	9	18	CL	4649	-1.000745407	0.550424461	-0.547094992	-1.000076017	-0.608713359	-1.05320197	-0.204779423	0.326036813	0.093244121	-0.82395008	-1.015460413	0.449080539	-0.681720198	-0.359822021	0.368762115	0.376250048	0.414485155	1.15522394	-1.1407798	2.006322334	2.347605079	0.361553996	0.1259024	0.289371677	0.794039483	-0.139528702	1.630499856	2.514009686	1.656382411	0.579418114	2.429127984	0.796041685	-0.539680692	0.463547399	-0.226568967	0.188379799	-0.047480311	2.643610347	-0.305056391	-0.902431088	-0.885305662	-0.789349731	-0.184869246	-0.412666683	0.533095894	0.201029475	0.428340496	0.285548859	0.153952193	-0.192577688	0.239811713	0.555374999	-0.362370449	1.47276254	-0.224794388	1.817902469	-0.092546706	-0.597868075	1.47901674	0.193990014	1.568126201	-0.405154236	-0.029722529	-0.506278495	-0.735689259	2.297195015	1.213856414	0.44793757	0.189956087	1.191672166	2.090279066	0.26476541	-0.728239001	0.273469569	1.527291016	0.952414534
188	9	20	CL	8253	-1.064156823	-0.148592845	-0.091045523	-1.022607454	-0.927925976	-1.069821959	-0.650723146	0.81919918	0.831375355	-0.821427315	0.012584203	0.316566375	-0.859776459	0.193300625	0.28706949	-0.683071538	-0.267560676	0.088053175	-1.015083528	1.516741891	0.106327517	0.32911474	0.287800597	-0.430166572	-0.334026326	-0.735597586	1.597847243	2.420780664	0.704738231	0.63537299	-0.467116749	-0.620564623	-0.54355355	-0.041660733	-0.59483977	-0.708115757	-0.606659838	0.407996925	-0.547155668	-1.194145295	-0.085387464	-0.99704685	-0.329773462	-0.192800255	-0.18005669	-0.200822582	0.024053596	-0.395681148	-0.998804622	-0.709641881	-0.405778916	-0.592908293	-0.790046076	0.163436029	-0.351781091	0.772970728	-0.98251188	-0.598496621	0.863116572	0.14740617	1.105826859	-0.668250637	-0.051063619	-0.577249178	0.072007029	-0.049443869	0.680345269	-0.268886184	0.059570492	0.867729558	0.867075813	-0.065215104	-0.770545791	-0.628971734	0.765941901	-0.813544586
